t,con00,con01,con02,con03,con04,con05,con06,con07,con08,con09,con10,con11,con12,con13,con14,con15,con16,con17,con18,con19,con20,con21,con22,con23,con24,con25,con26,con27,con28,con29,con30,con31,con32,con33,con34,con35,con36,con37,con38,con39,con40,con41,con42,con43,con44,con45,con46,con47,con48,con49,con50,con51,con52,con53,con54,con55,con56,con57,con58,con59,con60,con61,con62,con63,con64,con65,con66,con67,con68,con69,con70,con71,con72,con73,con74,con75,con76,con77,con78,con79,con80,con81,con82,con83,con84,con85,con86,con87,con88,con89,stc00,stc01,stc02,stc03,stc04,stc05,stc06,stc07,stc08,stc09,stc10,stc11,stc12,stc13,stc14,stc15,stc16,stc17,stc18,stc19,stc20,stc21,stc22,stc23,stc24,stc25,stc26,stc27,stc28,stc29,stc30,stc31,stc32,stc33,stc34,stc35,stc36,stc37,stc38,stc39,stc40,stc41,stc42,stc43,stc44,stc45,stc46,stc47,stc48,stc49,stc50,stc51,stc52,stc53,stc54,stc55,stc56,stc57,stc58,stc59,stc60,stc61,stc62,stc63,stc64,stc65,stc66,stc67,stc68,stc69,stc70,stc71,stc72,stc73,stc74,stc75,stc76,stc77,stc78,stc79,stc80,stc81,stc82,stc83,stc84,stc85,stc86,stc87,stc88,stc89
438,10297.0,9033.0,10258.0,12581.0,12239.0,14277.0,10911.0,13998.0,14323.0,11091.0,11890.0,11704.0,10637.0,8729.0,10890.0,13924.0,12967.0,11238.0,11280.0,8428.0,8167.0,11617.0,14582.0,13511.0,15234.0,10737.0,14320.0,11188.0,10940.0,11508.0,10717.0,9495.0,9769.0,12160.0,13126.0,11821.0,10883.0,8813.0,7742.0,10113.0,11835.0,16649.0,16404.0,9744.0,8618.0,12666.0,12014.0,11364.0,13209.0,12519.0,10689.0,11382.0,11346.0,12149.0,12551.0,10152.0,8684.0,9102.0,13004.0,13467.0,12426.0,9248.0,8506.0,9860.0,8557.0,9258.0,10332.0,10673.0,11196.0,11272.0,12735.0,11395.0,11389.0,9881.0,8429.0,14712.0,15897.0,16845.0,11306.0,10883.0,8321.0,9670.0,10283.0,10895.0,13416.0,13333.0,10404.0,9677.0,13145.0,10723.0,0.5378185498953916,0.3784996071488955,0.4484328488881106,0.4838761560112586,0.0661536552066525,0.8015781306745023,0.0650245194275737,0.6378255345515692,0.9330199764982372,0.6279560810810811,0.8530442449865477,0.3833717716136637,0.9219954387859206,0.8550438449695427,0.1456767676767676,0.1888204225352112,0.840019026478516,0.5708219593569911,0.3350457073147547,0.0129637726420986,0.6965780457127987,0.8531832337076706,0.5989515447527107,0.6844340911707099,0.8711238188280079,0.3138718861209965,0.7070174056863827,0.486756243925767,0.5937641552166691,0.32080078125,0.2398826979472141,0.7033538633018476,0.5258867125463207,2.8373543373217103e-06,0.9717248971551076,0.7794855871241526,0.354891128463529,0.9326322707854092,0.8827153558052433,0.8987175572519085,0.8504123918728624,0.8737526108145741,0.8693086003372681,0.0828363154406892,0.3220588004826905,0.3737045767913535,0.6188752436647172,0.8263027295285361,0.8811662044928382,0.3714285714285714,0.0001358356980721,0.1724242424242424,0.4457872606673196,0.7478632478632479,0.941453039292511,0.129600458255764,0.5775573305849008,0.2247658688865764,0.00105943039177,0.837873612486841,0.5706214689265535,0.6667964188400155,0.8755399717279886,0.8186993015753702,0.4470260223048326,0.8846429082581939,0.8929524076933875,0.7240921169176261,0.1093355761143818,0.7302679217958001,0.0032482007515444,0.4966198647945918,0.0278694761127541,0.8970442546681213,0.8257186081694404,0.504482225656878,0.3464300802703844,0.0721590909090909,0.8238710377768129,0.9577409802905392,0.0011560693641618,0.8643613558439305,0.8477905176250807,0.0745762711864406,0.0233452497020907,0.1051114023591087,0.9181490187457898,0.0948379351740696,0.7219774425180575,0.8768363376478997
439,11545.0,8832.0,9614.0,12649.0,12130.0,14937.0,11867.0,13630.0,11468.0,10966.0,11828.0,11730.0,11331.0,8670.0,10336.0,13619.0,13336.0,11227.0,11551.0,8788.0,7931.0,11054.0,14393.0,13837.0,16237.0,11150.0,13399.0,11026.0,10740.0,11605.0,10982.0,10507.0,9606.0,11346.0,13087.0,11750.0,10958.0,8945.0,7604.0,8727.0,11783.0,16367.0,17253.0,10765.0,8531.0,11070.0,12034.0,11241.0,13074.0,12766.0,10932.0,10925.0,11049.0,12867.0,12510.0,10818.0,8690.0,9119.0,12974.0,13926.0,12559.0,9813.0,8312.0,9277.0,8961.0,9173.0,10275.0,10950.0,11162.0,10835.0,12503.0,11829.0,11515.0,10432.0,8308.0,14015.0,15392.0,17047.0,11518.0,11794.0,8278.0,9058.0,10718.0,10736.0,13242.0,13334.0,10645.0,9222.0,12912.0,11113.0,0.5343823295806536,0.3752175599470894,0.4420416739625284,0.5048652995577001,0.066650117909892,0.7887021691042954,0.0623219521975589,0.616962950136337,0.9135509026813372,0.611063133445946,0.8375008478216635,0.3984742959499596,0.9117316807314364,0.8497222036280875,0.1494949494949495,0.1910211267605633,0.8344696369113683,0.5726417955717318,0.3272825931969771,0.0121955028107432,0.6991629440083272,0.847251289206232,0.5979489236145924,0.6942933290217475,0.8658811837827823,0.3174377224199288,0.70622981806726,0.474569211545285,0.630001509889778,0.3291015625,0.2340175953079179,0.7004958630446276,0.5221810481736369,5.674708674643421e-06,0.972159453038994,0.7823836878331523,0.3539782170200471,0.9244166940519224,0.906367041198502,0.9046870229007632,0.8551599275799641,0.8788939072067409,0.8123946037099493,0.0811795891318754,0.3224505947436882,0.3657874838767069,0.6124756335282651,0.8232009925558311,0.895133182384817,0.369620253164557,0.0001079865153864,0.1818181818181818,0.4386366091014387,0.7553418803418804,0.9344005373334826,0.127452384362022,0.5414841535686679,0.2206035379812695,0.0012201715546593,0.8261027925715022,0.5692090395480225,0.6562864927987544,0.8719072551667496,0.789219831501143,0.4632899628252788,0.8846429082581939,0.8775094763442369,0.703720106288751,0.1093355761143818,0.7376599082790248,0.0037381254501183,0.5044201768070722,0.026642286499687,0.9449063449665382,0.8187594553706508,0.4918083462132922,0.329531051964512,0.0795454545454545,0.822405557967868,0.9584258914689744,0.001926782273603,0.8534568812117529,0.8427753781728593,0.0838983050847457,0.02361607626476,0.1066788990825687,0.910321966621786,0.0942376950780312,0.7186154080271228,0.8759628364964662
440,12265.0,8793.0,9123.0,12282.0,11941.0,15593.0,12658.0,13505.0,10509.0,11208.0,11697.0,11693.0,11617.0,8865.0,9989.0,13278.0,13980.0,11210.0,11649.0,9582.0,7786.0,10195.0,13867.0,14016.0,17020.0,12119.0,12693.0,10223.0,10512.0,11540.0,11295.0,11072.0,9580.0,10894.0,12861.0,11886.0,10973.0,9137.0,7618.0,8215.0,11849.0,16221.0,17927.0,11473.0,8715.0,10542.0,12474.0,11178.0,12960.0,12884.0,11623.0,10633.0,10730.0,13207.0,12519.0,10947.0,8869.0,8605.0,13203.0,14174.0,12910.0,10361.0,8307.0,8713.0,9530.0,9147.0,10171.0,11031.0,11360.0,10509.0,12023.0,12040.0,11633.0,10627.0,8474.0,12825.0,15384.0,17132.0,11621.0,12456.0,8493.0,8593.0,10809.0,10658.0,13138.0,13397.0,11324.0,8820.0,12402.0,11636.0,0.5309559270382431,0.3673605378579171,0.4403782174750481,0.5067953357458787,0.0693806627777088,0.7215160619366766,0.0618290574013583,0.6273942423439531,0.8799273581882275,0.6002956081081081,0.8261965589744746,0.3956701137124511,0.9048891753617804,0.8311131936541938,0.1474747474747474,0.1932218309859155,0.8241636277152371,0.581437670609645,0.3234010361380884,0.0124578388507183,0.6991629440083272,0.8363129841647632,0.5945400117449904,0.6815518897311907,0.8385521063181122,0.3160142348754448,0.7022918799716469,0.4892245036483963,0.5993809451910012,0.30908203125,0.2340175953079179,0.7019248631732377,0.5147697194282689,7.09338584330427e-06,0.9431600903876236,0.768617709465404,0.3507830269678605,0.9227735787052254,0.8164794007490636,0.9124274809160308,0.8337759002212835,0.8614884767124266,0.8018549747048903,0.0778661365142478,0.327328433293109,0.3574256104612375,0.5986354775828459,0.7146401985111661,0.886330679013916,0.3641952983725136,9.66209496469808e-05,0.2606060606060605,0.4339439940113294,0.7596153846153846,0.9293630359341768,0.1223208745047496,0.50953362535429,0.2122788761706555,0.0012456709482267,0.8054483349842094,0.5649717514124293,0.6200856364344104,0.8583240541116823,0.7862836293025148,0.4580622676579925,0.8664662945470158,0.8654008142636528,0.62444641275465,0.1093355761143818,0.7255913589186579,0.0039830877994052,0.4823192927717109,0.0254150968866199,0.9365879554736256,0.8059505799293999,0.4757341576506956,0.3189691592733418,0.0715909090909091,0.8059379070777247,0.9477869378306124,0.0011560693641618,0.8338179766503191,0.8287747805354079,0.0813559322033898,0.0246993825154371,0.0982961992136304,0.860778392007081,0.085234093637455,0.6982662518977799,0.8702453744143571
441,12345.0,9032.0,8842.0,11671.0,11654.0,16422.0,13238.0,13902.0,9877.0,11075.0,11495.0,11661.0,11712.0,9530.0,9817.0,12631.0,13812.0,11195.0,11799.0,10806.0,7800.0,8452.0,14006.0,14091.0,17713.0,13261.0,12319.0,12803.0,10554.0,11430.0,11320.0,11313.0,9837.0,10410.0,12514.0,12856.0,10873.0,9247.0,7676.0,7925.0,11312.0,16084.0,18568.0,11995.0,9207.0,10172.0,12056.0,11182.0,12863.0,13080.0,12810.0,10530.0,10164.0,13024.0,12454.0,10991.0,9366.0,8318.0,12845.0,14059.0,13163.0,11049.0,8177.0,8282.0,9341.0,9255.0,10084.0,10978.0,11560.0,10379.0,11183.0,11715.0,11605.0,10656.0,9088.0,11998.0,14800.0,16976.0,11768.0,12806.0,9081.0,8343.0,10520.0,10549.0,12935.0,13275.0,12351.0,8636.0,11561.0,11455.0,0.533695085517706,0.3718360567694709,0.4272456662580984,0.5092078809811017,0.0703735881841876,0.7145828518604113,0.0552292796217241,0.606531657928721,0.8804614891571414,0.5883488175675676,0.8233704867626775,0.401101070739789,0.895708813990825,0.8474128121025503,0.1494949494949495,0.1932218309859155,0.825749167591565,0.5811343645738549,0.3306888575547775,0.0112429731417863,0.679455263043761,0.8335772680226701,0.6000114585272928,0.6701285303672435,0.8364676851555526,0.3238434163701067,0.7054422304481375,0.4773460037332428,0.5982938245508078,0.287109375,0.2340175953079179,0.7047828634304576,0.5216516675489676,5.674708674643421e-06,0.943739498232806,0.7691869792475289,0.3498701155243786,0.9243181071311208,0.8199812734082395,0.929770992366412,0.8471132568899614,0.8582037595729867,0.7976391231028667,0.0778661365142478,0.3218629033521916,0.3600942934661745,0.598830409356725,0.6681141439205954,0.890223115475615,0.3641952983725136,0.0001534596910335,0.3757575757575757,0.4298845095286156,0.7596153846153846,0.934736370760103,0.1250190939901665,0.5137851069312033,0.2060353798126951,0.0010380225914398,0.8045599712170138,0.560734463276836,0.6087971973530558,0.858481998309997,0.7726988004635285,0.4586431226765798,0.865035065120939,0.8603116664326826,0.6085031000885739,0.105130361648444,0.7596850108616945,0.0039830877994052,0.4810192407696307,0.0290966657258212,0.9303596135919976,0.8021180030257186,0.4683153013910357,0.3062948880439374,0.0636363636363636,0.8094333478072081,0.9708456141712688,0.0,0.8329608089926652,0.8318047606211251,0.0771186440677965,0.0249702090781063,0.092529488859764,0.8597791938635913,0.0792316926770708,0.6934532341002311,0.8718335583260541
442,12382.0,9747.0,8669.0,10726.0,11523.0,17129.0,13694.0,14668.0,9458.0,10380.0,11227.0,11590.0,11761.0,10778.0,9793.0,11068.0,13553.0,11311.0,11829.0,11338.0,8089.0,8086.0,13831.0,14089.0,18326.0,14105.0,12303.0,11809.0,11095.0,11302.0,11321.0,11408.0,10575.0,10174.0,11971.0,13755.0,10792.0,9287.0,7910.0,7686.0,10439.0,15621.0,19018.0,12430.0,10173.0,9918.0,11139.0,11219.0,12626.0,13205.0,13196.0,10547.0,9681.0,12801.0,12440.0,11180.0,10300.0,8146.0,12099.0,13645.0,13258.0,11714.0,8479.0,7980.0,8838.0,9430.0,10052.0,10849.0,11684.0,10308.0,9860.0,11440.0,11495.0,10828.0,10084.0,11420.0,13779.0,16413.0,11728.0,13163.0,9944.0,8209.0,9952.0,10607.0,12792.0,13082.0,12839.0,8498.0,9928.0,11262.0,0.54368957774743,0.3864550906541219,0.4305725792330589,0.5214314435062324,0.071763683753258,0.7093334213740962,0.0534749083132137,0.6273942423439531,0.893788056831535,0.5670396959459459,0.8360878117157647,0.4056793274540886,0.9077402192658036,0.8440658678626413,0.1454545454545455,0.1910211267605633,0.8519105755509752,0.5808310585380647,0.3301937609911438,0.0115552779512804,0.6889621373118793,0.849079659494531,0.6150221292808342,0.6777733939415774,0.8438157961225555,0.3195729537366548,0.7046546428290147,0.4878361075544173,0.598203231164125,0.28955078125,0.2200527859237537,0.7062118635590677,0.5213869772366331,0.0,0.9636421577148154,0.7790198209387776,0.3508241079828171,0.9235951363785738,0.8290262172284644,0.929328244274809,0.7324481995574335,0.8735740935787351,0.795531197301855,0.0811795891318754,0.3206875205691987,0.3697460303340301,0.6001949317738791,0.6774193548387099,0.8909863383112422,0.3641952983725136,0.0002330022821761,0.2966666666666666,0.4298845095286156,0.7724358974358976,0.9385424829284676,0.1262590099766098,0.5168770935325946,0.210197710718002,0.0009727762921397,0.8245481559789103,0.5663841807909604,0.6360451537563256,0.8675637897130942,0.7765745873657177,0.4778113382899628,0.8777730070130243,0.8671556928260562,0.6200177147918512,0.105130361648444,0.7525947381124788,0.0030032384022575,0.4784191367654706,0.0315510449519555,0.9431925059252848,0.8030257186081695,0.479289026275116,0.3168567807351077,0.0630681818181818,0.8271276595744681,0.9692703184608676,3.853564547205741e-06,0.8470986502321948,0.8343123303472357,0.0612372881355932,0.0274076481421297,0.1359999999999999,0.8619441231744859,0.0846338535414165,0.7000357437351141,0.8871992376717224
443,12576.0,10938.0,8655.0,9740.0,11987.0,17823.0,13967.0,16041.0,9265.0,15690.0,11135.0,11486.0,11698.0,11420.0,10042.0,10773.0,13231.0,11934.0,11801.0,11560.0,8797.0,7870.0,13080.0,13906.0,18953.0,14879.0,12591.0,11115.0,10779.0,11184.0,11424.0,11488.0,11766.0,10023.0,11141.0,13821.0,10730.0,9315.0,7874.0,7580.0,11161.0,15071.0,19227.0,12651.0,11274.0,9769.0,8415.0,11719.0,12368.0,13264.0,13353.0,10814.0,9210.0,12444.0,12929.0,11264.0,10966.0,8071.0,12577.0,12994.0,13418.0,12406.0,9192.0,7868.0,9149.0,10186.0,10203.0,10791.0,11810.0,10337.0,9270.0,11138.0,11667.0,10870.0,10677.0,11093.0,11067.0,15682.0,11642.0,13418.0,10661.0,8187.0,9669.0,11144.0,12895.0,12811.0,12916.0,8613.0,9518.0,10975.0,0.547076709200529,0.3994848180452922,0.4317982840133076,0.5252915158825895,0.0701750031028918,0.6866849351249628,0.0514281417866183,0.6273942423439531,0.8897820745646831,0.5865709459459459,0.8290226311862718,0.4011582989487178,0.9104202005355856,0.845404645558605,0.1494949494949495,0.1954225352112675,0.8519105755509752,0.5765847740370031,0.3311641502558659,0.0153029356652092,0.6732272194995012,0.8499915648752285,0.6153085924631536,0.6737312821666422,0.8501111691286698,0.3217081850533807,0.7030794675907696,0.4429446338490969,0.6216971161105239,0.326171875,0.2105571847507331,0.7090698638162877,0.5242985706723133,0.0,0.9642215655599976,0.7755783263468407,0.3507830269678605,0.9309891554387116,0.8333333333333333,0.938931297709924,0.7646348823174408,0.8719674384561829,0.814502529510961,0.0811795891318754,0.3228423890046858,0.3728150157897079,0.6163742690058479,0.6650124069478909,0.8929961584450606,0.3688173598553346,0.0003239595461593,0.3027272727272727,0.4317094153969915,0.7756410256410257,0.943915817754394,0.124707623275574,0.5157175985570729,0.2120187304890739,0.0010959624742448,0.8316550661164734,0.5550847457627117,0.6352666407162321,0.8649577104409013,0.7765745873657177,0.4737453531598512,0.8875053671103479,0.8843535027376105,0.6434898139946854,0.1093355761143818,0.7080919623461259,0.0034931631008314,0.4784191367654706,0.0315510449519555,0.8813688975834869,0.8089762985375695,0.474497681607419,0.3760033798056612,0.0772727272727272,0.8249023013460705,0.9647499046831942,0.0003853564547206,0.8470986502321948,0.834416812419157,0.0701694915254237,0.0283555411114722,0.1035386631716906,0.8521186747635023,0.0918367346938775,0.6930639458960175,0.8800921146668784
444,12405.0,11712.0,8887.0,9103.0,11733.0,18299.0,14284.0,17411.0,9355.0,14493.0,11486.0,11423.0,11594.0,11547.0,10771.0,10667.0,12833.0,12183.0,11814.0,11763.0,10082.0,7774.0,11972.0,13390.0,19144.0,15564.0,13776.0,10567.0,10012.0,11025.0,11324.0,11490.0,12206.0,10019.0,11391.0,13811.0,10881.0,9300.0,8207.0,7549.0,10435.0,15032.0,19427.0,12845.0,12020.0,9936.0,8061.0,11801.0,12239.0,13261.0,13308.0,11546.0,8851.0,12077.0,13257.0,11167.0,11124.0,8279.0,11745.0,12790.0,13639.0,13124.0,10007.0,7906.0,8726.0,10353.0,10422.0,10699.0,11966.0,10496.0,8966.0,10678.0,12156.0,10867.0,11311.0,11146.0,10270.0,15294.0,11661.0,13848.0,10929.0,8425.0,9176.0,11117.0,13368.0,12662.0,12890.0,8848.0,9301.0,10454.0,0.544965888150047,0.4005788337792276,0.4317982840133076,0.5268990751909931,0.0713665135906664,0.6506982733005382,0.0543103232220282,0.6273942423439531,0.893788056831535,0.5934332770270271,0.8247835228685761,0.3971008189356697,0.9119027433656778,0.8563826226655062,0.1474747474747474,0.1932218309859155,0.8455684160456637,0.5796178343949043,0.3292233717264216,0.0156152404747033,0.6753090167844906,0.8504475175655773,0.6211381182233553,0.6728525622155694,0.8637757078610049,0.3160142348754448,0.7022918799716469,0.4518920753436281,0.6101464593084706,0.36279296875,0.2252199413489736,0.7090698638162877,0.5311805187930121,2.8373543373217103e-06,0.9665391969407264,0.7698080008280288,0.3496418876635081,0.9293460400920144,0.8277153558052431,0.9419847328244276,0.7528062764031382,0.8733955763428959,0.7997470489038786,0.0836646785950961,0.3246054631791753,0.3622737179202064,0.6274853801169591,0.6712158808933004,0.8927417508331849,0.3669077757685353,0.0002232354253956,0.2727272727272727,0.4306293690667282,0.7879273504273505,0.939773872159409,0.1183827390328894,0.5146869363566091,0.2180020811654526,0.0009936726433153,0.8316550661164734,0.5550847457627117,0.6352666407162321,0.864483877845957,0.7785320554981364,0.4795539033457248,0.8804923429225706,0.8843535027376105,0.6700620017714791,0.1093355761143818,0.7080919623461259,0.0037381254501183,0.4758190327613104,0.0413685618564924,0.8812434947268099,0.8149268784669695,0.4899536321483773,0.3548795944233206,0.0781079545454545,0.8230026052974382,0.9721926061555248,0.0013410404624277,0.8486068313007249,0.8333719916999442,0.0788135593220338,0.0279493012674683,0.1402359108781126,0.8627767882940608,0.0966386554621848,0.702725371327862,0.8793774319066148
445,12307.0,12020.0,9605.0,8750.0,11153.0,18358.0,14560.0,18980.0,9654.0,13656.0,11267.0,11369.0,11621.0,11572.0,11901.0,10618.0,12120.0,11808.0,11726.0,11884.0,10834.0,7773.0,8963.0,13054.0,19258.0,16107.0,15230.0,10171.0,9248.0,11324.0,11192.0,11456.0,12308.0,10300.0,10810.0,13574.0,11713.0,9252.0,8519.0,7650.0,9946.0,14379.0,19362.0,13037.0,12667.0,10562.0,7772.0,11332.0,12189.0,13104.0,13337.0,12796.0,8632.0,11363.0,13053.0,11188.0,11263.0,8856.0,11223.0,12447.0,13691.0,13631.0,10827.0,7933.0,8438.0,10121.0,10854.0,10713.0,11865.0,10770.0,8800.0,9978.0,11937.0,10992.0,11834.0,11754.0,9730.0,14755.0,11523.0,13976.0,10997.0,9108.0,8834.0,10832.0,14048.0,12471.0,12732.0,9187.0,9193.0,9760.0,0.5448677104267687,0.4030652331745352,0.4414288215724041,0.5217531162042621,0.071738860618096,0.6928587936214469,0.0547280306764354,0.6273942423439531,0.897794039098387,0.5723184121621622,0.8261965589744746,0.411911479406429,0.9108763675602292,0.8587254836334426,0.1494949494949495,0.1954225352112675,0.854685270334549,0.5717318774643614,0.3310651309431392,0.0157526545908807,0.6713189053215942,0.8577427606111591,0.6278270335305154,0.6733112540300294,0.8606174939783389,0.3238434163701067,0.6959911790186659,0.4264381469540132,0.6216971161105239,0.37744140625,0.2340117302052786,0.7085268437674158,0.5222350449973531,2.8373543373217103e-06,0.973463120690654,0.7483827563007814,0.3498701155243786,0.9205882352941176,0.8277153558052431,0.938931297709924,0.7473747736873867,0.8726815073995393,0.816610455311973,0.0861497680583167,0.3264664859189143,0.3627184984210293,0.6292397660818713,0.6712158808933004,0.8849314371485995,0.3660036166365281,0.0001862523218996,0.2606060606060605,0.3126063752527867,0.8023504273504274,0.9435799843277736,0.1232755740130794,0.4908528729708837,0.218522372528616,0.0009862931626554,0.837873612486841,0.5480225988700563,0.6504476449980539,0.8700119247869726,0.7940743524695417,0.5376394052044609,0.8832116788321169,0.8878632598624173,0.6616474756421611,0.1135407905803196,0.755762732319575,0.0042280501486921,0.4706188247529901,0.0413685618564924,0.8471339177106455,0.7991931417044882,0.4933539412673881,0.3527672158850866,0.0772727272727272,0.8293530178028659,0.9620330903420674,0.0015414258188824,0.8529252202595374,0.8337899199876293,0.0830508474576271,0.027678474704799,0.4547837483617301,0.8646086515571255,0.0900360144057623,0.7009558794905278,0.9467164297625664
446,12323.0,12179.0,10940.0,8494.0,10259.0,17944.0,14694.0,20550.0,10658.0,13069.0,10406.0,11298.0,11523.0,11687.0,12468.0,10716.0,11348.0,11537.0,11732.0,11903.0,11143.0,8012.0,8487.0,13177.0,19242.0,16392.0,16599.0,10084.0,8701.0,11543.0,10978.0,11416.0,12189.0,11026.0,10471.0,13188.0,12513.0,9227.0,8779.0,7722.0,9542.0,13191.0,18901.0,13115.0,13173.0,11703.0,7678.0,10504.0,12276.0,12942.0,13287.0,13323.0,8526.0,11043.0,12780.0,11145.0,11316.0,9897.0,10848.0,11624.0,13563.0,13847.0,11511.0,8133.0,8282.0,9627.0,11575.0,10836.0,11950.0,10930.0,8765.0,10219.0,11641.0,10925.0,12322.0,12731.0,9382.0,13546.0,11063.0,13889.0,11082.0,9962.0,8658.0,10270.0,13976.0,12242.0,12540.0,9326.0,9200.0,8616.0,0.5491286236170441,0.4076402080619014,0.4326737874277709,0.5126658624849216,0.0748392701998262,0.6909439070289545,0.0538926157676209,0.616962950136337,0.9162215575259054,0.5659839527027027,0.8247835228685761,0.4031612862612238,0.9190873740038166,0.8666912109244259,0.1555555555555555,0.1954225352112675,0.86697320437609,0.5753715498938428,0.3263122039322549,0.0164147407870081,0.6749620505703257,0.8527272810173218,0.6390563902774395,0.6726768182253547,0.856427596894002,0.3338078291814946,0.6889028904465622,0.4697869583326906,0.6176204137097994,0.371337890625,0.2721407624633432,0.7033538633018476,0.522710428798306,2.8373543373217103e-06,0.9809664522857638,0.7455364073901568,0.3498701155243786,0.9277029247453168,0.8071161048689136,0.9648702290076336,0.7706698853349425,0.8824464001999393,0.7828836424957839,0.0960901259111994,0.33555611277406,0.3657874838767069,0.6391812865497075,0.6774193548387099,0.8841936550741597,0.3641952983725136,0.0001630628574768,0.2427272727272726,0.2615462539151679,0.8012820512820513,0.94055748348819,0.122559549381832,0.4911749549085287,0.2200832466181061,0.0010009790598103,0.8369852487196456,0.5536723163841807,0.6562864927987544,0.8708806178777039,0.8232014782799335,0.56203531598513,0.8917990553885787,0.8911975291309839,0.6113817537643932,0.1135407905803196,0.6933079893796764,0.0031845105407298,0.4732189287571502,0.0352326137911568,0.8583783738593564,0.8069591527987899,0.4880989180834622,0.3781157583438951,0.1210227272727272,0.8266391663048198,0.9604577946316664,0.0015414258188824,0.8515146912026389,0.8373423104329528,0.0838983050847457,0.0271368215794605,0.4180865006553079,0.8630265878299332,0.0900360144057623,0.7004250319393277,0.910267608989121
447,12219.0,12323.0,11670.0,8387.0,9425.0,17767.0,14697.0,21773.0,11860.0,12727.0,9336.0,11522.0,11401.0,11697.0,12683.0,11028.0,10848.0,11336.0,12544.0,11863.0,11345.0,8722.0,8200.0,12584.0,18940.0,16548.0,17733.0,10296.0,8376.0,11027.0,10762.0,11349.0,12232.0,12274.0,10253.0,12442.0,12531.0,9332.0,8874.0,7837.0,9248.0,10710.0,18163.0,13140.0,13490.0,13021.0,7700.0,8857.0,13007.0,13045.0,13254.0,13202.0,8601.0,10522.0,12479.0,11018.0,11315.0,10468.0,10709.0,11496.0,13588.0,14090.0,12013.0,8619.0,8208.0,10225.0,11494.0,11280.0,11825.0,11213.0,9032.0,9767.0,11310.0,10862.0,12718.0,13634.0,9216.0,11509.0,10695.0,13652.0,11123.0,10676.0,8622.0,9648.0,13810.0,12376.0,12389.0,9417.0,9552.0,8318.0,0.5496686010950743,0.4167901578366336,0.4317982840133076,0.5069561720948934,0.0706218195358073,0.6737429429826011,0.0589886467113892,0.616962950136337,0.9082095929922016,0.5769636824324325,0.8304356672921706,0.3974441881892422,0.925473712348829,0.847680567641743,0.1616161616161616,0.1888204225352112,0.8709370540669098,0.5741583257506824,0.3243714254028106,0.0187382885696439,0.6827340937676193,0.8397326293423794,0.6437543864674793,0.6744342581275005,0.8448685340834442,0.3338078291814946,0.7243443333070804,0.4489610169230058,0.620942171221501,0.45556640625,0.2762463343108505,0.7033538633018476,0.5211222869242985,0.0,0.9688278579291963,0.7350825441184081,0.3507373813956864,0.9293460400920144,0.7945880149812731,0.9114503816793896,0.7746932206799435,0.8812146312726493,0.7196458684654298,0.1058648111332008,0.3439796893855099,0.3574700885113197,0.649317738791423,0.7022332506203475,0.8794107919708958,0.3678119349005425,0.0001477741799914,0.2242424242424242,0.2341726658895299,0.7959401709401709,0.933840814955782,0.1253043104682801,0.4885338830198402,0.2200832466181061,0.0016439437113673,0.8418712494392203,0.5677966101694913,0.6761385753211366,0.8715913667701202,0.7901985655673525,0.4052044609665427,0.8903678259625017,0.8964621648181946,0.6054030115146146,0.1303616484440706,0.6783731595462223,0.0031747120467584,0.4862194487779511,0.0364598034042239,0.7972235807531695,0.8021180030257186,0.4942812982998456,0.3802281368821292,0.1335227272727272,0.8280503690838037,0.9554807734017028,0.0015414258188824,0.8527082157892454,0.8342078482753145,0.0949152542372881,0.0265951684541219,0.4946264744429881,0.863859252949508,0.0894357743097238,0.6989032689592203,0.8844993250218375
